2.6843279165597303e+33,-5.3320938137912e+33,-2.6477658972314694e+33
2.6834080146741117e+33,-5.331375895581998e+33,-2.647967880907886e+33
2.6826877245714563e+33,-5.330655591667858e+33,-2.647967867096402e+33
2.681965106061169e+33,-5.329932959312668e+33,-2.6479678532514995e+33
2.681240216500491e+33,-5.329208055874871e+33,-2.6479678393743794e+33
2.6805131133358703e+33,-5.328480938802106e+33,-2.647967825466236e+33
2.679783854097637e+33,-5.327751665625903e+33,-2.647967811528266e+33
2.679052496394705e+33,-5.32702029395637e+33,-2.6479677975616646e+33
2.6783190979092814e+33,-5.326286881476906e+33,-2.6479677835676244e+33
2.677583716391617e+33,-5.325551485938949e+33,-2.647967769547332e+33
2.676846409654759e+33,-5.324814165156735e+33,-2.647967755501976e+33
2.6761072355693483e+33,-5.324074977002088e+33,-2.64796774143274e+33
2.675366252058418e+33,-5.323333979399227e+33,-2.647967727340809e+33
2.6746235170922425e+33,-5.322591230319603e+33,-2.6479677132273605e+33
2.673879088683188e+33,-5.32184678777676e+33,-2.647967699093572e+33
2.673133024880607e+33,-5.321100709821223e+33,-2.6479676849406165e+33
2.6723853837657446e+33,-5.32035305453541e+33,-2.6479676707696657e+33
2.671636223446685e+33,-5.319603880028572e+33,-2.647967656581887e+33
2.6708856020533146e+33,-5.31885324443176e+33,-2.647967642378445e+33
2.67013357773232e+33,-5.318101205892819e+33,-2.647967628160499e+33
2.669380208642208e+33,-5.317347822571421e+33,-2.647967613929213e+33
2.6686255529483687e+33,-5.3165931526341e+33,-2.647967599685732e+33
2.6678696688181423e+33,-5.315837254249357e+33,-2.6479675854312143e+33
2.667112614415945e+33,-5.315080185582746e+33,-2.647967571166801e+33
2.6663544478984024e+33,-5.31432200479204e+33,-2.647967556893638e+33
2.6655952274095274e+33,-5.313562770022391e+33,-2.647967542612864e+33
2.6648350110759245e+33,-5.312802539401536e+33,-2.6479675283256114e+33
2.6640738570020186e+33,-5.312041371035033e+33,-2.647967514033014e+33
2.663311823265333e+33,-5.311279323001528e+33,-2.6479674997361955e+33
2.6625489679117805e+33,-5.31051645334806e+33,-2.6479674854362794e+33
2.6617853489510005e+33,-5.309752820085383e+33,-2.647967471134383e+33
2.6610210243517226e+33,-5.308988481183343e+33,-2.64796745683162e+33
2.660256052037166e+33,-5.308223494566263e+33,-2.6479674425290974e+33
2.6594904898804726e+33,-5.307457918108391e+33,-2.6479674282279184e+33
2.6587243957001695e+33,-5.306691809629357e+33,-2.647967413929187e+33
2.657957827255681e+33,-5.30592522688967e+33,-2.6479673996339893e+33
